,USPS,ST,NAME,ZCTA5,LAT,LON
1765,Wellington,NZ-WGN,Onslow,6037,-41.2301052,174.7976439
1766,Wellington,NZ-WGN,Karori East,6012,-41.2841091,174.7460516
1767,Wellington,NZ-WGN,Pipitea-Kaiwharawhara,6140,-41.2765215,174.7808952
1768,Wellington,NZ-WGN,Northland (Wellington City),6012,-41.2823392,174.7573563
1769,Wellington,NZ-WGN,Thorndon,6140,-41.2745396,174.7756309
1770,Wellington,NZ-WGN,Wellington Botanic Gardens,6140,-41.2825557,174.7668672
1771,Wellington,NZ-WGN,Kelburn,6012,-41.289205,174.7623927
1772,Wellington,NZ-WGN,Aro Valley,6040,-41.2953285,174.7665802
1773,Wellington,NZ-WGN,Wellington University,6145,-41.2888731,174.7692657
1774,Wellington,NZ-WGN,Wellington Central,6145,-41.2821003,174.7759494
1775,Wellington,NZ-WGN,Brooklyn North,6021,-41.306574,174.7623545
1776,Wellington,NZ-WGN,Dixon Street,6040,-41.2910244,174.7743426
1777,Wellington,NZ-WGN,Brooklyn East,6021,-41.306574,174.7623545
1778,Wellington,NZ-WGN,Brooklyn South,6021,-41.306574,174.7623545
1779,Wellington,NZ-WGN,Oriental Bay,6011,-41.2918354,174.793919
1780,Wellington,NZ-WGN,Mount Victoria,6011,-41.2970453,174.7874066
1781,Wellington,NZ-WGN,Roseneath,6011,-41.2936973,174.8014593
1782,Wellington,NZ-WGN,Owhiro Bay,6023,-41.3407563,174.7591213
1783,Wellington,NZ-WGN,Kingston-Mornington-Vogeltown,6023,-41.3219797,174.7641992
1784,Wellington,NZ-WGN,Newtown North,6021,-41.3110524,174.7780368
1785,Wellington,NZ-WGN,Newtown West,6021,-41.3110524,174.7780368
1786,Wellington,NZ-WGN,Hataitai North,6021,-41.304278,174.7967804
1787,Wellington,NZ-WGN,Evans Bay,0,-41.30014395,174.8111418
1788,Wellington,NZ-WGN,Berhampore,6023,-41.3232643,174.7740897
1789,Wellington,NZ-WGN,Hataitai South,6021,-41.304278,174.7967804
1790,Wellington,NZ-WGN,Maupuia,6011,-41.302141,174.8202414
1791,Wellington,NZ-WGN,Newtown South,6021,-41.3110524,174.7780368
1792,Wellington,NZ-WGN,Kilbirnie Central,6021,-41.3166456,174.7980932
1793,Wellington,NZ-WGN,Island Bay West,6023,-41.3323139,174.7716525
1794,Wellington,NZ-WGN,Melrose,6242,-41.3248868,174.7897463
1795,Wellington,NZ-WGN,Island Bay East,6023,-41.3323139,174.7716525
1796,Wellington,NZ-WGN,Miramar North,6021,-41.3133541,174.8196538
1797,Wellington,NZ-WGN,Kilbirnie East,6021,-41.3166456,174.7980932
1798,Wellington,NZ-WGN,Lyall Bay,6023,-41.323407,174.7984817
1799,Wellington,NZ-WGN,Miramar Central,6021,-41.3133541,174.8196538
1800,Wellington,NZ-WGN,Southgate,6023,-41.3338263,174.7812115
1801,Wellington,NZ-WGN,Karaka Bay-Worser Bay,0,-41.3040596,174.8303183
1802,Wellington,NZ-WGN,Houghton Bay,6023,-41.3382326,174.7878218
1803,Wellington,NZ-WGN,Miramar East,6021,-41.3133541,174.8196538
1804,Wellington,NZ-WGN,Miramar South,6021,-41.3133541,174.8196538
1805,Wellington,NZ-WGN,Rongotai,6023,-41.3225538,174.8051655
1806,Wellington,NZ-WGN,Strathmore (Wellington City),6242,-41.3280838,174.8203755
1807,Wellington,NZ-WGN,Seatoun,0,-41.3204044,174.8283014
1808,Wellington,NZ-WGN,Kopuaranga,5871,-40.8425547,175.6830128
1809,Wellington,NZ-WGN,Upper Plain,5888,-40.9428653,175.6350152
1810,Wellington,NZ-WGN,Opaki,5871,-40.8951822,175.6619883
1811,Wellington,NZ-WGN,Ngaumutawa,5810,-40.945408,175.6388336
1812,Wellington,NZ-WGN,Solway North,5810,-40.9533642,175.6254963
1813,Wellington,NZ-WGN,Masterton Central,5810,-40.9544569,175.6594441
1814,Wellington,NZ-WGN,Kuripuni,5810,-40.9583171,175.6480649
1815,Wellington,NZ-WGN,Solway South,5810,-40.9533642,175.6254963
1816,Wellington,NZ-WGN,Whareama,5894,-40.9114536,176.0683975
1817,Wellington,NZ-WGN,Homebush-Te Ore Ore,5810,-40.9755214,175.6725661
1818,Wellington,NZ-WGN,Carterton North,0,-41.05372295,175.514724
1819,Wellington,NZ-WGN,Kokotau,5792,-41.1015236,175.5699364
1820,Wellington,NZ-WGN,Carterton South,0,-41.05372295,175.514724
1821,Wellington,NZ-WGN,Gladstone (Carterton District),5884,-41.0773358,175.658192
1822,Wellington,NZ-WGN,Tauherenikau,5771,-41.1298336,175.3628478
1823,Wellington,NZ-WGN,Featherston,5710,-41.114939,175.32524
1824,Wellington,NZ-WGN,Greytown,5712,-41.0806338,175.460547
1825,Wellington,NZ-WGN,Martinborough,5711,-41.2183252,175.4594856
1826,Canterbury,NZ-CAN,Redwood North,5028,-41.1749785,174.8271953
1827,Canterbury,NZ-CAN,Wharenui,5022,-41.1244756,174.8349763
1828,Otago,NZ-OTA,Roseneath-Sawyers Bay,6011,-41.2936973,174.8014593
1829,Otago,NZ-OTA,Mornington,6023,-41.3168779,174.7689811
1830,Otago,NZ-OTA,Bruce,5881,-40.7449921,175.6404874
409,Auckland,NZ-AUK,South Head,0,-36.4602507,174.2573261
1832,Hawke's Bay,NZ-HKB,Taharua,0,-38.9958904,176.2842183
1833,Bay of Plenty,NZ-BOP,Waiau,4193,-38.9449495,177.0823219
1834,Bay of Plenty,NZ-BOP,Arataki North,4172,-39.6641438,176.9024704
1835,Hawke's Bay,NZ-HKB,Frasertown-Ruakituri,4196,-38.9656343,177.4105737
1836,Hawke's Bay,NZ-HKB,Whakaki,0,-39.0373194,177.5886512
1837,Hawke's Bay,NZ-HKB,Wairoa,4108,-39.03939,177.4271389
1838,Hawke's Bay,NZ-HKB,Mahia,0,-39.0902,177.9280248
1839,Hawke's Bay,NZ-HKB,Puketitiri-Tutira,0,-39.2841241,176.5353799
1840,Hawke's Bay,NZ-HKB,Sherenden-Crownthorpe,0,-39.5047689,176.5751195
1841,Hawke's Bay,NZ-HKB,Maraekakaho,0,-39.6492574,176.6200585
1842,Hawke's Bay,NZ-HKB,Omahu-Pakowhai,4175,-39.5833919,176.7613968
1843,Hawke's Bay,NZ-HKB,Bridge Pa,4174,-39.6506254,176.7554545
1844,Hawke's Bay,NZ-HKB,Twyford,4154,-39.6012241,176.7971206
1845,Hawke's Bay,NZ-HKB,Poukawa,0,-39.7599862,176.7269042
1846,Hawke's Bay,NZ-HKB,Flaxmere West,4154,-39.6287324,176.7940006
1847,Hawke's Bay,NZ-HKB,Lochain Park,0,-39.6208465,176.7813452
1848,Hawke's Bay,NZ-HKB,Flaxmere Park,0,-39.6269882,176.7923892
1849,Hawke's Bay,NZ-HKB,Flaxmere South,4154,-39.6287324,176.7940006
1850,Hawke's Bay,NZ-HKB,Irongate,4174,-39.6477607,176.8029588
1851,Hawke's Bay,NZ-HKB,Frimley,4120,-39.6224276,176.8268356
1852,Hawke's Bay,NZ-HKB,Camberley,4120,-39.6269924,176.8173851
1853,Hawke's Bay,NZ-HKB,Clive,4102,-39.5828238,176.9154754
1854,Hawke's Bay,NZ-HKB,Mahora,4122,-39.6255734,176.8485063
1855,Hawke's Bay,NZ-HKB,Tomoana,4122,-39.6231391,176.8596943
1856,Hawke's Bay,NZ-HKB,Longlands-Pukahu,4174,-39.6660863,176.8143296
1857,Hawke's Bay,NZ-HKB,Karamu,4122,-39.6417678,176.8430781
1858,Hawke's Bay,NZ-HKB,Hastings Central,4122,-39.6417678,176.8430781
1859,Hawke's Bay,NZ-HKB,Tomoana Crossing,4122,-39.6231391,176.8596943
1860,Hawke's Bay,NZ-HKB,Akina Park,0,-39.6529299,176.8385335
1861,Hawke's Bay,NZ-HKB,Queens Square,0,-39.6460434,176.8502857
1862,Hawke's Bay,NZ-HKB,Mayfair,4122,-39.6399474,176.8599667
1863,Hawke's Bay,NZ-HKB,Parkvale,4122,-39.64906,176.8594668
1864,Hawke's Bay,NZ-HKB,Mangateretere,4102,-39.6194578,176.8933797
1865,Hawke's Bay,NZ-HKB,Haumoana-Te Awanga,4102,-39.6072711,176.9457704
1866,Hawke's Bay,NZ-HKB,Lucknow,4108,-39.035961,177.4253038
1867,Hawke's Bay,NZ-HKB,Karanema-St Hill,4130,-39.6674033,176.8793543
1868,Hawke's Bay,NZ-HKB,Havelock North-Central,4130,-39.6702108,176.8770754
1869,Hawke's Bay,NZ-HKB,Iona,4130,-39.6814416,176.8767248
1870,Hawke's Bay,NZ-HKB,Hereworth,4130,-39.6680594,176.8901472
1871,Hawke's Bay,NZ-HKB,Te Mata Hills,4172,-39.6758772,176.8925011
1872,Hawke's Bay,NZ-HKB,Havelock Hills,153,-39.66649675,176.8953353
1873,Hawke's Bay,NZ-HKB,Kahuranaki,4295,-39.7953555,176.8727158
1874,Hawke's Bay,NZ-HKB,Bay View,4104,-39.4197412,176.8689393
1875,Hawke's Bay,NZ-HKB,Poraiti Flat,4141,-39.494649,176.8414508
1876,Hawke's Bay,NZ-HKB,Westshore,4110,-39.4769937,176.8825466
1877,Hawke's Bay,NZ-HKB,Onekawa West,0,-39.5060736,176.888384
1878,Hawke's Bay,NZ-HKB,Taradale West,4112,-39.5334658,176.8484327
1879,Hawke's Bay,NZ-HKB,Greenmeadows West,4112,-39.5245911,176.8608624
1880,Hawke's Bay,NZ-HKB,Taradale South,4112,-39.5334658,176.8484327
1881,Hawke's Bay,NZ-HKB,Bluff Hill,4001,-39.4788919,176.9172861
1882,Hawke's Bay,NZ-HKB,Hospital Hill,4110,-39.4894477,176.8975706
1883,Hawke's Bay,NZ-HKB,Tamatea West,0,-40.3460617,176.5403047
1884,Hawke's Bay,NZ-HKB,Tamatea North,0,-40.3460617,176.5403047
1885,Hawke's Bay,NZ-HKB,Taradale Central,4112,-39.5334658,176.8484327
1886,Hawke's Bay,NZ-HKB,Tamatea East,0,-40.3460617,176.5403047
1887,Hawke's Bay,NZ-HKB,Marewa West,4110,-39.5018734,176.9011876
1888,Hawke's Bay,NZ-HKB,Greenmeadows Central,4112,-39.5245911,176.8608624
1889,Hawke's Bay,NZ-HKB,Onekawa Central,0,-39.5060736,176.888384
1890,Hawke's Bay,NZ-HKB,Pirimai West,0,-39.5152857,176.8819803
1891,Hawke's Bay,NZ-HKB,Napier Central,0,-39.4902099,176.917839
1892,Hawke's Bay,NZ-HKB,Greenmeadows South,4112,-39.5245911,176.8608624
1893,Hawke's Bay,NZ-HKB,Bledisloe Park,0,-39.53529325,176.8518357
1894,Hawke's Bay,NZ-HKB,Pirimai East,0,-39.5152857,176.8819803
1895,Hawke's Bay,NZ-HKB,Onekawa East,0,-39.5060736,176.888384
1896,Hawke's Bay,NZ-HKB,Tareha Reserve,0,-39.54605885,176.8532302
1897,Hawke's Bay,NZ-HKB,Marewa East,4110,-39.5018734,176.9011876
1898,Hawke's Bay,NZ-HKB,Onekawa South,0,-39.5060736,176.888384
1899,Hawke's Bay,NZ-HKB,McLean Park,4110,-39.50183405,176.9124712
1900,Hawke's Bay,NZ-HKB,Maraenui,4110,-39.5150878,176.9034345
1901,Hawke's Bay,NZ-HKB,Meeanee-Awatoto,4112,-39.5434799,176.8913131
1902,Hawke's Bay,NZ-HKB,Mangaonuku,0,-39.814064,176.506918
1903,Hawke's Bay,NZ-HKB,Makaretu,4203,-40.0151172,176.288563
1904,Hawke's Bay,NZ-HKB,Waipukurau West,4200,-39.9910422,176.5605821
1905,Hawke's Bay,NZ-HKB,Waipukurau East,4200,-39.9910422,176.5605821
1906,Hawke's Bay,NZ-HKB,Taurekaitai,0,-40.2366187,176.5822184
1907,Manawatu-Wanganui,NZ-MWT,Kaitawa,0,-38.80260455,177.1337264
1908,Wellington,NZ-WGN,Onepoto,0,-38.8031778,177.1225442
1909,Wellington,NZ-WGN,Heretaunga,4122,-39.6417678,176.8430781
1910,Canterbury,NZ-CAN,Parklands,4141,-39.4996785,176.8648761
1911,Otago,NZ-OTA,Fernhill,4175,-39.5956512,176.7653746
410,Auckland,NZ-AUK,Kaipara Hills,984,-36.4419987,174.527853
417,Auckland,NZ-AUK,Algies Bay-Scotts Landing,920,-36.4326772,174.7369479
416,Auckland,NZ-AUK,Snells Beach,920,-36.4204774,174.7239757
1915,Hawke's Bay,NZ-HKB,Raureka,0,-43.6342259,170.0993404
1916,Taranaki,NZ-TKI,Inglewood,7830,-42.1125184,171.9129457
1917,Manawatu-Wanganui,NZ-MWT,Pioneer West,0,-43.6762499,169.9484994
1918,Wellington,NZ-WGN,Belmont Park,0,-43.565603,170.0979134
1919,West Coast,NZ-WTC,Karamea,7864,-41.2475885,172.1115748
1920,West Coast,NZ-WTC,Westport North,7825,-41.754183,171.6035684
1921,West Coast,NZ-WTC,Westport Rural,7825,-41.754183,171.6035684
1922,West Coast,NZ-WTC,Westport South,7825,-41.754183,171.6035684
1923,West Coast,NZ-WTC,Charleston (Buller District),0,-41.9046553,171.4371729
1924,West Coast,NZ-WTC,Inangahua,7830,-42.1262681,171.8842481
1925,West Coast,NZ-WTC,Reefton,7830,-42.1159384,171.8634561
1926,West Coast,NZ-WTC,Barrytown,0,-42.244473,171.3254252
1927,West Coast,NZ-WTC,Runanga,0,-42.4030681,171.2476206
1928,West Coast,NZ-WTC,Cobden,7801,-42.4355495,171.2132179
1929,West Coast,NZ-WTC,Blaketown,7840,-42.4485054,171.1922497
1930,West Coast,NZ-WTC,Greymouth Central,7801,-42.4499469,171.2079875
1931,West Coast,NZ-WTC,Marsden,0,-42.5578686,171.2187696
1932,West Coast,NZ-WTC,Karoro,7840,-42.4741723,171.1835218
1933,West Coast,NZ-WTC,Rutherglen-Camerons,0,-42.5329864,171.1747599
1934,West Coast,NZ-WTC,Greymouth Rural,7801,-42.4499469,171.2079875
1935,West Coast,NZ-WTC,Dobson,0,-42.4510874,171.3133121
1936,West Coast,NZ-WTC,Lake Brunner,0,-42.61643585,171.4400701
1937,West Coast,NZ-WTC,Haast,0,-43.8806582,169.0420322
1938,West Coast,NZ-WTC,Arahura-Kumara,7882,-42.8079794,171.2206607
1939,West Coast,NZ-WTC,Hokitika,7810,-42.7178871,170.9646469
1940,West Coast,NZ-WTC,Hokitika Rural,7810,-42.7178871,170.9646469
1941,West Coast,NZ-WTC,Whataroa-Harihari,7884,-43.1481948,170.5501031
1942,West Coast,NZ-WTC,Hokitika Valley-Otira,7810,-42.7178871,170.9646469
1943,Canterbury,NZ-CAN,Amuri,0,-42.5198752,172.1783388
1944,Canterbury,NZ-CAN,Clearwater,7859,-43.4473248,169.9540128
1945,Canterbury,NZ-CAN,Awatea North,0,-43.7276611,170.0060072
1946,Canterbury,NZ-CAN,Awatea South,0,-43.7276611,170.0060072
1947,Canterbury,NZ-CAN,Rolleston North West,0,-42.8693908,171.5282214
1948,Canterbury,NZ-CAN,Rolleston South West,0,-42.8693908,171.5282214
1949,Southland,NZ-STL,Aurora,0,-43.5192314,170.2281551
412,Auckland,NZ-AUK,Warkworth West,910,-36.3984914,174.6642316
414,Auckland,NZ-AUK,Warkworth East,910,-36.3984914,174.6642316
1952,Waikato,NZ-WKO,Te Akau,0,-40.7895427,173.9424601
1953,Gisborne,NZ-GIS,Tokomaru,0,-41.3477785,174.0221991
1954,Nelson,NZ-NSN,Saxton,0,-41.974362,173.1497203
1955,Marlborough,NZ-MBH,Marlborough Sounds West,0,-41.28893895,174.0088843
1956,Marlborough,NZ-MBH,Marlborough Sounds East,0,-41.28893895,174.0088843
1957,Marlborough,NZ-MBH,Upper Wairau,0,-41.5635411,173.5314071
1958,Marlborough,NZ-MBH,Tuamarina,7246,-41.4280739,173.9631093
1959,Marlborough,NZ-MBH,Renwick,7204,-41.5083122,173.8290095
1960,Marlborough,NZ-MBH,Lower Wairau,7301,-41.4948309,173.9730135
1961,Marlborough,NZ-MBH,Woodbourne,7206,-41.510345,173.8676393
1962,Marlborough,NZ-MBH,Spring Creek-Grovetown,7202,-41.4769488,173.9865497
1963,Marlborough,NZ-MBH,Springlands,7201,-41.5057653,173.9308927
1964,Marlborough,NZ-MBH,Yelverton,7201,-41.5126102,173.9304185
1965,Marlborough,NZ-MBH,Blenheim Central,7301,-41.5118691,173.9545856
1966,Marlborough,NZ-MBH,Redwoodtown West,7201,-41.5316592,173.950756
1967,Marlborough,NZ-MBH,Witherlea West,7201,-41.5388887,173.9585441
1968,Marlborough,NZ-MBH,Redwoodtown East,7201,-41.5316592,173.950756
1969,Marlborough,NZ-MBH,Riverlands,7301,-41.5234229,173.9834189
1970,Marlborough,NZ-MBH,Witherlea East,7201,-41.5388887,173.9585441
1971,Canterbury,NZ-CAN,Paparua,0,-40.9034456,173.8375383
1972,Canterbury,NZ-CAN,Malvern,0,-41.8913176,173.8349571
1973,Canterbury,NZ-CAN,Holmwood,0,-41.3447294,174.1321901
1974,Otago,NZ-OTA,Saddle Hill-Chain Hills,0,-41.8615411,173.9087242
1975,Otago,NZ-OTA,Arthur Street,7301,-41.5133787,173.9494951
415,Auckland,NZ-AUK,Sandspit,982,-36.3930812,174.727582
411,Auckland,NZ-AUK,Dome Valley-Matakana,910,-36.3743363,174.6320333
112,Auckland,NZ-AUK,Tawharanui Peninsula,986,-36.36973367,174.8006518
111,Auckland,NZ-AUK,Okahukura Peninsula,977,-36.35411195,174.3286147
408,Auckland,NZ-AUK,Wellsford,900,-36.2949669,174.5229842
1981,Waikato,NZ-WKO,Hamilton Park,0,-46.09470585,168.9610039
1982,Waikato,NZ-WKO,Tokanui,0,-46.5642965,168.9448838
1983,Bay of Plenty,NZ-BOP,Manawahe,0,-46.93085625,168.1469806
1984,Bay of Plenty,NZ-BOP,Woodlands,9871,-46.35975,168.54652
1985,Wellington,NZ-WGN,Waterloo West,0,-45.60528,167.96859
1986,Wellington,NZ-WGN,Waterloo East,0,-45.60528,167.96859
1987,Tasman,NZ-TAS,Waimea West,0,-46.2605902,167.7332939
1988,Tasman,NZ-TAS,Appleby,9812,-46.42698,168.35243
1989,Marlborough,NZ-MBH,Riversdale-Islington,0,-45.9013221,168.7437041
1990,Canterbury,NZ-CAN,Mandeville-Ohoka,0,-45.9910905,168.8061561
1991,Otago,NZ-OTA,Waverley,9810,-46.3942406,168.37968
1992,Southland,NZ-STL,Mararoa,9672,-45.5047627,167.9725401
1993,Southland,NZ-STL,Te Anau,9600,-45.41449,167.717489
1994,Southland,NZ-STL,Whitestone,0,-45.4258876,167.8846041
1995,Southland,NZ-STL,Mossburn,9747,-45.6693308,168.2347682
1996,Southland,NZ-STL,Longwood Forest,0,-46.12541,167.87553
1997,Southland,NZ-STL,Ohai-Nightcaps,0,-45.9414848,167.989746
1998,Southland,NZ-STL,Riversdale-Piano Flat,0,-45.9013221,168.7437041
1999,Southland,NZ-STL,Lumsden-Balfour,9730,-45.8345797,168.5852936
2000,Southland,NZ-STL,Oreti River,9791,-45.8335482,168.3769877
2001,Southland,NZ-STL,Otautau,9610,-46.1398505,167.9989374
2002,Southland,NZ-STL,Hedgehope,0,-46.20732,168.53828
2003,Southland,NZ-STL,Winton,9720,-46.141439,168.3239863
2004,Southland,NZ-STL,Waianiwa,9874,-46.2939349,168.2471459
2005,Southland,NZ-STL,Riverton,9822,-46.3509977,168.0202689
2006,Southland,NZ-STL,Wallacetown,9816,-46.3362824,168.2902926
2007,Southland,NZ-STL,Grove Bush,0,-46.2921247,168.4809422
2008,Southland,NZ-STL,Edendale-Woodlands,9871,-46.3545051,168.5518625
2009,Southland,NZ-STL,Stewart Island,0,-46.9867197,167.882138
2010,Southland,NZ-STL,Awarua Plains,0,-46.53864,168.4734
2011,Southland,NZ-STL,Wyndham-Catlins,9831,-46.32904,168.84779
2012,Southland,NZ-STL,Waimumu-Kaiwera,0,-46.12767,168.81845
2013,Southland,NZ-STL,Gore North,0,-46.0457788,168.9553365
2014,Southland,NZ-STL,Gore West,0,-46.0457788,168.9553365
2015,Southland,NZ-STL,East Gore,9710,-46.0887868,168.9635453
2016,Southland,NZ-STL,Gore Central,0,-46.0457788,168.9553365
2017,Southland,NZ-STL,Gore Main,0,-46.0457788,168.9553365
2018,Southland,NZ-STL,Gore South,0,-46.0457788,168.9553365
2019,Southland,NZ-STL,Mataura,9712,-46.192734,168.8642685
2020,Southland,NZ-STL,West Plains-Makarewa,9816,-46.36936,168.31445
2021,Southland,NZ-STL,Myross Bush,9872,-46.3749303,168.4121496
2022,Southland,NZ-STL,Otatara,9879,-46.43803,168.28698
2023,Southland,NZ-STL,Invercargill Central,0,-46.4118465,168.3470632
2024,Southland,NZ-STL,Gladstone (Invercargill City),9810,-46.39204,168.3555099
2025,Southland,NZ-STL,Rosedale,9810,-46.3893306,168.3698756
2026,Southland,NZ-STL,Avenal,9810,-46.4009191,168.3456275
2027,Southland,NZ-STL,Hargest,6,-46.3906088,168.3635267
2028,Southland,NZ-STL,Richmond (Invercargill City),9810,-46.4119399,168.36389
2029,Southland,NZ-STL,Glengarry,9810,-46.40095,168.37486
2030,Southland,NZ-STL,Crinan,9812,-46.4223177,168.3598692
2031,Southland,NZ-STL,Georgetown,9812,-46.4206976,168.3695037
2032,Southland,NZ-STL,Kew (Invercargill City),0,-46.43467275,168.363531
2033,Southland,NZ-STL,Kennington-Tisbury,9872,-46.3881043,168.4581542
2034,Southland,NZ-STL,Newfield,9812,-46.42155,168.38037
2035,Southland,NZ-STL,Strathern,9812,-46.4286805,168.3681822
2036,Southland,NZ-STL,Elizabeth Park,0,-46.42592205,168.3830702
2037,Southland,NZ-STL,Moulson,9812,-46.4344271,168.3673727
2038,Southland,NZ-STL,Kingswell,9812,-46.4423279,168.3652925
2039,Southland,NZ-STL,Bluff,9814,-46.6014038,168.3398682
407,Auckland,NZ-AUK,Cape Rodney,0,-36.2776455,174.8221404
113,Auckland,NZ-AUK,Barrier Islands,991,-36.19301638,175.4156201
87,Auckland,NZ-AUK,Massey Road North,0,-36.19008,174.28817
2043,Taranaki,NZ-TKI,Omata,4374,-39.0922999,174.0206693
2044,Taranaki,NZ-TKI,Kaitake,4314,-39.157737,173.9723088
2045,Taranaki,NZ-TKI,Blagdon-Lynmouth,4310,-39.0694951,174.0429647
2046,Taranaki,NZ-TKI,Kawaroa,0,-39.05665645,174.0604009
2047,Taranaki,NZ-TKI,New Plymouth Central,4310,-39.0579941,174.0806474
2048,Taranaki,NZ-TKI,Marfell,4310,-39.0746546,174.0468838
2049,Taranaki,NZ-TKI,Whalers Gate,4374,-39.086196,174.0354651
2050,Taranaki,NZ-TKI,Strandon,4312,-39.0506464,174.0951534
2051,Taranaki,NZ-TKI,Westown,4310,-39.071737,174.0580797
2052,Taranaki,NZ-TKI,Bell Block West,4312,-39.030886,174.147913
2053,Taranaki,NZ-TKI,Bell Block East,4312,-39.030886,174.147913
2054,Taranaki,NZ-TKI,Waiwhakaiho-Bell Block South,4312,-39.0856149,174.1161188
2055,Taranaki,NZ-TKI,Lower Vogeltown,4310,-39.069063,174.0749144
2056,Taranaki,NZ-TKI,Hurdon,4371,-39.0878332,174.0472921
2057,Taranaki,NZ-TKI,Frankleigh Park,4371,-39.0863785,174.0689376
2058,Taranaki,NZ-TKI,Merrilands,4312,-39.0694105,174.1001323
2059,Taranaki,NZ-TKI,Ferndale,4371,-39.0874704,174.0597733
2060,Taranaki,NZ-TKI,Welbourn,4371,-39.0719292,174.0914191
2061,Taranaki,NZ-TKI,Fitzroy-Glen Avon,4312,-39.0471127,174.109391
2062,Taranaki,NZ-TKI,Waitara West,4320,-39.0028236,174.2364324
2063,Taranaki,NZ-TKI,Highlands Park (New Plymouth District),4371,-39.0820599,174.1027724
2064,Taranaki,NZ-TKI,Paraite,4312,-39.0380117,174.1450879
2065,Taranaki,NZ-TKI,Waitara East,4320,-39.0028236,174.2364324
2066,Taranaki,NZ-TKI,Lepperton-Brixton,4373,-39.0587991,174.2118559
2067,Taranaki,NZ-TKI,Mangorei,4371,-39.0909441,174.1063854
2068,Taranaki,NZ-TKI,Mount Messenger,4378,-38.8939724,174.594361
2069,Taranaki,NZ-TKI,Mangaoraka,0,-39.241685,174.106999
2070,Taranaki,NZ-TKI,Pembroke,0,-39.323183,174.2310541
2071,Taranaki,NZ-TKI,Douglas,0,-39.3039933,174.4685933
2072,Taranaki,NZ-TKI,Toko,0,-39.3368792,174.3928366
2073,Taranaki,NZ-TKI,Cape Egmont,0,-39.278619,173.7515673
2074,Taranaki,NZ-TKI,Taungatara,0,-39.4367638,173.9468122
2075,Taranaki,NZ-TKI,Opunake,4616,-39.4546624,173.8601616
2076,Taranaki,NZ-TKI,Kaponga-Mangatoki,4697,-39.4293397,174.1544821
2077,Taranaki,NZ-TKI,Manaia-Kapuni,4612,-39.5145201,174.129729
2078,Taranaki,NZ-TKI,Eltham,443,-39.4282209,174.3048314
2079,Taranaki,NZ-TKI,Okaiawa,0,-39.5266035,174.201558
2080,Taranaki,NZ-TKI,Te Roti-Moeroa,4614,-39.4919609,174.2782044
2081,Taranaki,NZ-TKI,Egmont Showgrounds,0,-39.5822286,174.2666045
2082,Taranaki,NZ-TKI,Ohangai,4672,-39.5844741,174.3885183
2083,Taranaki,NZ-TKI,Turuturu,4610,-39.5731735,174.2761547
2084,Taranaki,NZ-TKI,King Edward Park,0,-39.3429342,174.2813779
2085,Taranaki,NZ-TKI,Hawera Central,4610,-39.58934,174.2836456
2086,Taranaki,NZ-TKI,Patea,4520,-39.7568612,174.4751722
88,Auckland,NZ-AUK,Conifer Grove West,112,-35.68881,174.29249
84,Auckland,NZ-AUK,Remuera North,0,-35.3583785,173.8443732
85,Auckland,NZ-AUK,Oneroa West,0,-34.8524563,173.0461184
2090,Bay of Plenty,NZ-BOP,Trident,0,-40.9429867,172.5368124
2091,Taranaki,NZ-TKI,Everett Park,7120,-41.1353898,173.0222223
2092,Tasman,NZ-TAS,Golden Bay/Mohua,0,-40.679433,172.851843
2093,Tasman,NZ-TAS,Takaka,7110,-40.8574983,172.8062424
2094,Tasman,NZ-TAS,Pohara-Abel Tasman,811,-40.8332751,172.8848548
2095,Tasman,NZ-TAS,Kaiteriteri-Riwaka,7198,-41.0464853,173.011855
2096,Tasman,NZ-TAS,Upper Moutere,7175,-41.269478,173.0064178
2097,Tasman,NZ-TAS,Lower Moutere,7145,-41.137119,172.9913811
2098,Tasman,NZ-TAS,Motueka West,7143,-41.112493,173.0094875
2099,Tasman,NZ-TAS,Motueka East,7143,-41.112493,173.0094875
2100,Tasman,NZ-TAS,Golden Downs,0,-41.5429382,172.8811598
2101,Tasman,NZ-TAS,Moutere Hills,42,-41.2873406,173.0055999
2102,Tasman,NZ-TAS,Ruby Bay-Mapua,172,-41.2332477,173.0860843
2103,Tasman,NZ-TAS,Murchison-Nelson Lakes,7007,-41.7995251,172.3286812
2104,Tasman,NZ-TAS,Wakefield,7025,-41.4056242,173.0428332
2105,Tasman,NZ-TAS,Wakefield Rural,7025,-41.4056242,173.0428332
2106,Tasman,NZ-TAS,Brightwater,7091,-41.3748768,173.1065596
2107,Tasman,NZ-TAS,Hope,7081,-41.3542393,173.1533798
2108,Tasman,NZ-TAS,Templemore,0,-41.33689245,173.2022705
2109,Tasman,NZ-TAS,Fairose,7020,-41.3519402,173.1785155
2110,Tasman,NZ-TAS,Aniseed Valley,7173,-41.379595,173.1531665
2111,Nelson,NZ-NSN,Daelyn,7020,-41.3342311,173.2099651
2112,Canterbury,NZ-CAN,Rutland,0,-42.0439362,172.221812
86,Auckland,NZ-AUK,Oneroa East-Palm Beach,0,-34.8524563,173.0461184
2114,Gisborne,NZ-GIS,Lytton,4010,-38.64305925,177.9997456
2115,Hawke's Bay,NZ-HKB,Nelson Park,0,-39.4983742,176.9103081
2116,Nelson,NZ-NSN,Nelson Rural,7040,-41.2710849,173.2836756
